Metagenome,MAG_ID,BGC_ID,class,Predicted product,TPM,Domain,Phylum,Class,Order,Family,Genus,Species
M39,Aegir_M39_B18,OGOLDCED_26.region001,Other,resorcinol,457.5533486,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,JAADGE01,
M39,Aegir_M39_B18,OGOLDCED_105.region001,RiPP,RRE-containing,436.5247976,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,JAADGE01,
M39,Aegir_M39_B18,OGOLDCED_79.region001,Other,acyl_amino_acids,363.1337987,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,JAADGE01,
M39,Aegir_M39_B18,OGOLDCED_116.region001,Other,arylpolyene,316.6666517,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,JAADGE01,
M39,Aegir_M39_B18,OGOLDCED_13.region001,Other,arylpolyene,221.7913792,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,JAADGE01,
M39,Aegir_M39_B181,FNBCNFFH_267.region001,Hybrid,hydrogen-cyanide:T3PKS,1030.24238,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,
M39,Aegir_M39_B181,FNBCNFFH_51.region001,Other,arylpolyene,705.4392821,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,
M39,Aegir_M39_B181,FNBCNFFH_185.region001,RiPP,RiPP-like,682.981045,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,
M39,Aegir_M39_B181,FNBCNFFH_320.region001,Terpene,Terpene generic,430.4201618,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,
M39,Aegir_M39_B181,FNBCNFFH_221.region001,Polyketide,hglE-KS,319.5480159,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,
M39,Aegir_M39_B181,FNBCNFFH_18.region001,Other,arylpolyene,269.5895367,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,
M39,Aegir_M39_B182,LIPJKAHJ_11.region001,Terpene,Terpene generic,4473.245924,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Profundibacter,Profundibacter amoris
M39,Aegir_M39_B182,LIPJKAHJ_33.region001,Other,hserlactone,2101.807968,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Profundibacter,Profundibacter amoris
M39,Aegir_M39_B183,CBIJBIGH_198.region001,Other,betalactone,451.7828929,Bacteria,Desulfobacterota,JdFR-97,JdFR-97,JdFR-97,JdFR-97,
M39,Aegir_M39_B183,CBIJBIGH_173.region001,Terpene,Terpene generic,301.4446499,Bacteria,Desulfobacterota,JdFR-97,JdFR-97,JdFR-97,JdFR-97,
M39,Aegir_M39_B183,CBIJBIGH_190.region001,RiPP,ranthipeptide,110.2148767,Bacteria,Desulfobacterota,JdFR-97,JdFR-97,JdFR-97,JdFR-97,
M39,Aegir_M39_B183,CBIJBIGH_4.region001,RiPP,RiPP-like,52.55206509,Bacteria,Desulfobacterota,JdFR-97,JdFR-97,JdFR-97,JdFR-97,
M39,Aegir_M39_B184,EDPJEEBL_131.region001,Other,hydrogen-cyanide,1576.405189,Archaea,Asgardarchaeota,Heimdallarchaeia,Heimdallarchaeales,Heimdallarchaeaceae,,
M39,Aegir_M39_B185,BGKBPJDF_99.region001,Other,arylpolyene,403.9592754,Bacteria,Zhuqueibacterota,JdFR-76,JdFR-76,DREG01,DREG01,
M39,Aegir_M39_B185,BGKBPJDF_47.region001,RiPP,RRE-containing,141.4383013,Bacteria,Zhuqueibacterota,JdFR-76,JdFR-76,DREG01,DREG01,
M39,Aegir_M39_B185,BGKBPJDF_369.region001,Terpene,Terpene generic,101.6999704,Bacteria,Zhuqueibacterota,JdFR-76,JdFR-76,DREG01,DREG01,
M39,Aegir_M39_B185,BGKBPJDF_304.region001,NRP,NRP generic,59.4134205,Bacteria,Zhuqueibacterota,JdFR-76,JdFR-76,DREG01,DREG01,
M39,Aegir_M39_B185,BGKBPJDF_163.region001,NRP,NRPS-like,42.37324254,Bacteria,Zhuqueibacterota,JdFR-76,JdFR-76,DREG01,DREG01,
M39,Aegir_M39_B185,BGKBPJDF_127.region001,NRP,NRP generic,34.3851138,Bacteria,Zhuqueibacterota,JdFR-76,JdFR-76,DREG01,DREG01,
M39,Aegir_M39_B185,BGKBPJDF_51.region001,Hybrid,NRPS:T1PKS,25.34543767,Bacteria,Zhuqueibacterota,JdFR-76,JdFR-76,DREG01,DREG01,
M39,Aegir_M39_B185,BGKBPJDF_357.region001,NRP,NRP generic,21.83585166,Bacteria,Zhuqueibacterota,JdFR-76,JdFR-76,DREG01,DREG01,
M39,Aegir_M39_B186,JNBGNNLM_361.region001,Other,arylpolyene,2289.0546,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M39,Aegir_M39_B186,JNBGNNLM_229.region001,RiPP,RiPP-like,1848.128575,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M39,Aegir_M39_B186,JNBGNNLM_212.region001,Other,arylpolyene,895.7810222,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M39,Aegir_M39_B186,JNBGNNLM_315.region001,RiPP,RiPP-like,204.4768947,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M39,Aegir_M39_B188,JCKFNMMM_25.region001,RiPP,ranthipeptide,208.3309598,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,,
M39,Aegir_M39_B188,JCKFNMMM_332.region001,Terpene,Terpene generic,131.565714,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,,
M39,Aegir_M39_B188,JCKFNMMM_262.region001,RiPP,RiPP-like,81.64010259,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,,
M39,Aegir_M39_B188,JCKFNMMM_185.region001,RiPP,RRE-containing,77.48673373,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,,
M39,Aegir_M39_B188,JCKFNMMM_145.region001,Other,arylpolyene,72.38675763,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,,
M39,Aegir_M39_B188,JCKFNMMM_165.region001,Polyketide,T1PKS,68.05222124,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,,
M39,Aegir_M39_B188,JCKFNMMM_191.region001,RiPP,RRE-containing,65.81396049,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,,
M39,Aegir_M39_B188,JCKFNMMM_162.region001,Terpene,Terpene generic,54.22807304,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,,
M39,Aegir_M39_B188,JCKFNMMM_283.region001,RiPP,RRE-containing,45.2731478,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,,
M39,Aegir_M39_B188,JCKFNMMM_340.region001,Polyketide,HR-T2PKS,39.0653339,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,,
M39,Aegir_M39_B19,JNHAIHPN_4.region001,Other,ladderane,1422.430478,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAUUYL01,,
M39,Aegir_M39_B19,JNHAIHPN_184.region001,Other,acyl_amino_acids,396.5760221,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAUUYL01,,
M39,Aegir_M39_B19,JNHAIHPN_96.region001,Other,arylpolyene,267.3162898,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAUUYL01,,
M39,Aegir_M39_B19,JNHAIHPN_149.region001,Other,arylpolyene,245.2290594,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAUUYL01,,
M39,Aegir_M39_B19,JNHAIHPN_165.region001,Other,arylpolyene,229.0585435,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAUUYL01,,
M39,Aegir_M39_B191,EEGHMLPD_225.region001,NRP,NRPS-like,12770.55845,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,Methyloprofundus sp900128525
M39,Aegir_M39_B192,HEEDOPCH_110.region001,Terpene,Terpene generic,7327.408662,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M39,Aegir_M39_B192,HEEDOPCH_142.region001,Other,hydrogen-cyanide,3749.531936,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M39,Aegir_M39_B192,HEEDOPCH_120.region001,NRP,NRP generic,801.6594684,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
M39,Aegir_M39_B193,IPACGEIK_1.region001,Other,2-dos aminoglycoside,121.0017412,Archaea,Thermoproteota,Thermoprotei,Thermofilales,B69-G16,B69-G16,
M39,Aegir_M39_B194,MHOBFLEE_241.region001,RiPP,RRE-containing,338.4010177,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,JAAXQD01,
M39,Aegir_M39_B194,MHOBFLEE_164.region001,RiPP,RiPP-like,253.1469336,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,JAAXQD01,
M39,Aegir_M39_B194,MHOBFLEE_233.region001,Polyketide,hglE-KS,65.55793944,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,JAAXQD01,
M39,Aegir_M39_B194,MHOBFLEE_398.region001,Polyketide,T1PKS,53.16987967,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,JAAXQD01,
M39,Aegir_M39_B194,MHOBFLEE_173.region001,RiPP,RRE-containing,28.16625044,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,JAAXQD01,
M39,Aegir_M39_B195,GJNOLOFI_98.region001,RiPP,RiPP-like,1278.223841,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,
M39,Aegir_M39_B195,GJNOLOFI_209.region001,RiPP,RiPP-like,1113.00699,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,
M39,Aegir_M39_B195,GJNOLOFI_296.region001,RiPP,RRE-containing,906.0899252,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,
M39,Aegir_M39_B195,GJNOLOFI_380.region001,RiPP,RRE-containing,767.7092095,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,
M39,Aegir_M39_B195,GJNOLOFI_416.region001,Terpene,Terpene generic,588.1424057,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,
M39,Aegir_M39_B195,GJNOLOFI_12.region001,Other,arylpolyene,564.9588585,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,
M39,Aegir_M39_B195,GJNOLOFI_420.region001,Other,arylpolyene,522.0619107,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,
M39,Aegir_M39_B195,GJNOLOFI_142.region001,Other,arylpolyene,265.7151139,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,
M39,Aegir_M39_B195,GJNOLOFI_238.region001,RiPP,RiPP-like,145.8497453,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,
M39,Aegir_M39_B195,GJNOLOFI_271.region001,RiPP,RRE-containing,95.77012034,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,
M39,Aegir_M39_B196,BKLBJKCE_315.region001,Terpene,Terpene generic,1290.751237,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_217.region001,RiPP,RiPP-like,1173.634809,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_190.region001,Other,hydrogen-cyanide,586.0538003,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_397.region001,Other,hydrogen-cyanide,460.9010269,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_255.region001,Terpene,Terpene generic,385.4569663,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_20.region001,Polyketide,T1PKS,379.429389,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_24.region001,RiPP,RRE-containing,370.1245235,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_188.region001,Other,arylpolyene,338.3012286,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_300.region001,Other,arylpolyene,279.8023348,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B198,OHIALCHJ_57.region001,Hybrid,arylpolyene:resorcinol,326.8614432,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,
M39,Aegir_M39_B198,OHIALCHJ_181.region001,Other,betalactone,272.5130833,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,
M39,Aegir_M39_B198,OHIALCHJ_63.region001,RiPP,RRE-containing,76.61042073,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,
M39,Aegir_M39_B199,KEIMIPLH_50.region001,RiPP,RiPP-like,5696.680939,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,S010-17,
M39,Aegir_M39_B199,KEIMIPLH_314.region001,RiPP,RRE-containing,967.8447944,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,S010-17,
M39,Aegir_M39_B2,GFCMJPMJ_14.region001,Other,arylpolyene,544.4670707,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,S145-25,
M39,Aegir_M39_B2,GFCMJPMJ_188.region001,Other,arylpolyene,154.1113063,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,S145-25,
M39,Aegir_M39_B2,GFCMJPMJ_114.region001,RiPP,RiPP-like,139.6714654,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,S145-25,
M39,Aegir_M39_B2,GFCMJPMJ_69.region001,Other,resorcinol,120.8541921,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,S145-25,
M39,Aegir_M39_B20,KNGHPBFF_250.region001,Polyketide,T3PKS,225.7617749,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_415.region001,Other,resorcinol,129.1015654,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_139.region001,Hybrid,NRPS:T1PKS,126.0722302,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_308.region001,NRP,NRP generic,123.1543004,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_550.region001,NRP,NRP generic,123.0836204,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_318.region001,NRP,NRP generic,98.45049244,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_385.region001,RiPP,lanthipeptide,93.82390282,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_123.region001,Other,arylpolyene,89.64889097,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_13.region001,NRP,NRP generic,83.94396154,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_90.region001,NRP,NRP generic,75.85124648,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_375.region001,NRP,NRP generic,74.35398707,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_475.region001,NRP,NRP generic,67.67813665,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B21,OONNNJMN_291.region001,RiPP,RRE-containing,367.1505276,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA1556,,
M39,Aegir_M39_B23,CIBCBEEE_156.region001,Other,hydrogen-cyanide,10825.32937,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,
M39,Aegir_M39_B23,CIBCBEEE_91.region001,Hybrid,NRPS-like:arylpolyene,3696.629714,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,
M39,Aegir_M39_B23,CIBCBEEE_111.region001,NRP,NRPS-like,3161.811175,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,
M39,Aegir_M39_B23,CIBCBEEE_109.region001,RiPP,RiPP-like,2742.335613,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,
M39,Aegir_M39_B23,CIBCBEEE_122.region001,Terpene,Terpene generic,2061.841499,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,
M39,Aegir_M39_B23,CIBCBEEE_22.region001,RiPP,redox-cofactor,1937.859073,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,
M39,Aegir_M39_B24,MINEOLEI_165.region001,Terpene,Terpene generic,301.7410781,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Profundibacter,
M39,Aegir_M39_B25,IAPKAMMO_162.region001,Other,acyl_amino_acids,2291.608877,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_74.region001,NRP,NRP generic,1484.245966,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_354.region001,Other,acyl_amino_acids,1335.810963,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_56.region001,Terpene,Terpene generic,1319.052289,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_248.region001,Other,acyl_amino_acids,1092.538708,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_89.region001,Other,acyl_amino_acids,819.2545957,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_313.region001,NRP,NRPS-like,765.5741819,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_177.region001,Polyketide,T3PKS,514.4582048,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_357.region001,Other,acyl_amino_acids,499.0250028,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_81.region001,Other,acyl_amino_acids,375.1337943,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_310.region001,Other,acyl_amino_acids,265.8281389,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_326.region001,NRP,NRP generic,221.5487588,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_109.region001,Polyketide,T1PKS,127.2967438,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_130.region001,NRP,NRP generic,88.92939746,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B26,PODDHOJH_222.region001,Other,nucleoside,1429.595276,Bacteria,Chloroflexota,Anaerolineae,B4-G1,DUEL01,JBDOIF01,
M39,Aegir_M39_B27,INCGMNIA_224.region001,RiPP,RRE-containing,42.36514213,Bacteria,WOR-3,Hydrothermia,JBDRYB01,JBDRYB01,,
M39,Aegir_M39_B29,LDFDGFAA_706.region001,Other,betalactone,115.5260954,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Caldithrix,
M39,Aegir_M39_B29,LDFDGFAA_263.region001,NRP,NRP generic,109.0288588,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Caldithrix,
M39,Aegir_M39_B29,LDFDGFAA_732.region001,NRP,NRP generic,54.23692082,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Caldithrix,
M39,Aegir_M39_B29,LDFDGFAA_640.region001,NRP,NRP generic,40.05278483,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Caldithrix,
M39,Aegir_M39_B31,POFLEAAM_394.region001,NRP,NRPS-like,121.2983352,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,B16-G9,
M39,Aegir_M39_B31,POFLEAAM_334.region001,Other,arylpolyene,55.07257914,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,B16-G9,
M39,Aegir_M39_B31,POFLEAAM_250.region001,Other,arylpolyene,38.28819255,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,B16-G9,
M39,Aegir_M39_B32,JGCEHHJG_612.region001,NRP,NRPS-like,2361.390966,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,
M39,Aegir_M39_B32,JGCEHHJG_105.region001,Terpene,Terpene generic,141.0755525,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,
M39,Aegir_M39_B32,JGCEHHJG_432.region001,Polyketide,T1PKS,45.48687571,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,
M39,Aegir_M39_B32,JGCEHHJG_32.region001,RiPP,ranthipeptide,18.9817609,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,
M39,Aegir_M39_B33,ANLNIOLN_185.region001,RiPP,RiPP-like,39.77244409,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,Sulfurivirga,
M39,Aegir_M39_B33,ANLNIOLN_177.region001,RiPP,RiPP-like,30.82226126,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,Sulfurivirga,
M39,Aegir_M39_B34,MPGNNOLM_73.region001,RiPP,RiPP-like,385.229558,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,,
M39,Aegir_M39_B34,MPGNNOLM_486.region001,RiPP,RiPP-like,82.87661125,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,,
M39,Aegir_M39_B34,MPGNNOLM_289.region001,RiPP,thiopeptide,81.32126281,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,,
M39,Aegir_M39_B34,MPGNNOLM_149.region001,Terpene,Terpene generic,64.59109836,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,,
M39,Aegir_M39_B34,MPGNNOLM_539.region001,RiPP,RiPP-like,54.06490814,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,,
M39,Aegir_M39_B34,MPGNNOLM_32.region001,NRP,NRP generic,37.99280961,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,,
M39,Aegir_M39_B34,MPGNNOLM_64.region001,Hybrid,NRPS-like:T1PKS,26.2791484,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,,
M39,Aegir_M39_B38,LLKGMAIK_200.region001,Other,hydrogen-cyanide,1627.055306,Bacteria,Chloroflexota,Anaerolineae,B4-G1,B4-G1,B4-G1,
M39,Aegir_M39_B39,NPMBOLIF_4.region001,RiPP,RiPP-like,536.6738844,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
M39,Aegir_M39_B39,NPMBOLIF_114.region001,RiPP,RiPP-like,415.649332,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
M39,Aegir_M39_B39,NPMBOLIF_107.region001,Other,arylpolyene,396.0933598,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
M39,Aegir_M39_B39,NPMBOLIF_29.region001,Terpene,Terpene generic,352.0407422,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
M39,Aegir_M39_B39,NPMBOLIF_68.region001,Polyketide,T1PKS,345.3503564,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
M39,Aegir_M39_B39,NPMBOLIF_73.region001,Hybrid,NRPS-like:T1PKS,304.3169237,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
M39,Aegir_M39_B39,NPMBOLIF_58.region001,Other,betalactone,300.0921602,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
M39,Aegir_M39_B41,JEGBJGEC_29.region001,RiPP,RRE-containing,175.0835935,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,S012-113,
M39,Aegir_M39_B44,IPKLMCOG_23.region001,Terpene,Terpene generic,463.095107,Bacteria,Bipolaricaulota,Bipolaricaulia,Bipolaricaulales,Bipolaricaulaceae,UBA3574,
M39,Aegir_M39_B45,BHJKMAJD_66.region001,RiPP,RiPP-like,3589.100088,Archaea,Halobacteriota,Syntropharchaeia,Alkanophagales,Methanospirareceae,G60ANME1,G60ANME1 sp025464325
M39,Aegir_M39_B48,BPODBAHM_100.region001,RiPP,RiPP-like,199.2914195,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,
M39,Aegir_M39_B5,CBKCKAFE_11.region001,Hybrid,arylpolyene:resorcinol,2332.025413,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,S010-17,
M39,Aegir_M39_B51,DKEELOGD_73.region001,Terpene,Terpene generic,436.4351261,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,JALVZP01,,
