Metagenome,MAG,BGC,class,Predicted product,Length (kb),Number of genes,Domain,Phylum,Class,Order,Family,Genus,Species
M38,Aegir_M38_B97,JJGJHDOE_8.region001,RiPP,sactipeptide,21.46,19,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Poriferihabitantaceae,JAAELZ01,0
M38,Aegir_M38_B98,BFAFEAIL_417.region001,RiPP,RiPP-like,2.58,2,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M38,Aegir_M38_B98,BFAFEAIL_8.region001,RiPP,RRE-containing,9.34,11,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,0
M38,Aegir_M38_B99,IBPAHCCO_37.region001,Terpene,Terpene generic,11.5,11,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,GCA-002733105,0
M38,Aegir_M38_B99,IBPAHCCO_2.region001,Terpene,Terpene generic,20.86,20,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,GCA-002733105,0
M38,Aegir_M38_B99,IBPAHCCO_7.region001,RiPP,RiPP-like,10.85,10,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,GCA-002733105,0
M38,Aegir_M38_B99,IBPAHCCO_15.region001,Other,ectoine,7.1,6,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,GCA-002733105,0
M38,Aegir_M38_B99,IBPAHCCO_47.region001,RiPP,RiPP-like,8.94,8,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,GCA-002733105,0
M38,Aegir_M38_B99,IBPAHCCO_54.region001,RiPP,redox-cofactor,14.27,15,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,GCA-002733105,0
M39,Aegir_M39_B10,FFHPKHEG_259.region001,RiPP,RRE-containing,13.39,11,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,VadinHA17,DRPN01,0
M39,Aegir_M39_B100,HPDNPIEA_107.region001,Terpene,Terpene generic,7.4,5,Bacteria,Myxococcota,B64-G9,B64-G9,B64-G9,JALVPF01,0
M39,Aegir_M39_B100,HPDNPIEA_170.region001,Terpene,Terpene generic,3,3,Bacteria,Myxococcota,B64-G9,B64-G9,B64-G9,JALVPF01,0
M39,Aegir_M39_B100,HPDNPIEA_257.region001,Other,arylpolyene,9.19,8,Bacteria,Myxococcota,B64-G9,B64-G9,B64-G9,JALVPF01,0
M39,Aegir_M39_B100,HPDNPIEA_267.region001,RiPP,RRE-containing,2.69,3,Bacteria,Myxococcota,B64-G9,B64-G9,B64-G9,JALVPF01,0
M39,Aegir_M39_B100,HPDNPIEA_481.region001,Other,arylpolyene,10.26,8,Bacteria,Myxococcota,B64-G9,B64-G9,B64-G9,JALVPF01,0
M39,Aegir_M39_B100,HPDNPIEA_4.region001,RiPP,RRE-containing,7.91,5,Bacteria,Myxococcota,B64-G9,B64-G9,B64-G9,JALVPF01,0
M39,Aegir_M39_B100,HPDNPIEA_695.region001,Other,arylpolyene,2.47,4,Bacteria,Myxococcota,B64-G9,B64-G9,B64-G9,JALVPF01,0
M39,Aegir_M39_B101,OOLOLMOA_27.region001,RiPP,sactipeptide,15.72,19,Archaea,Halobacteriota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,B5-G16,0
M39,Aegir_M39_B102,HHBKGBCH_73.region001,NRP,NRP generic,35.93,24,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicella,0
M39,Aegir_M39_B102,HHBKGBCH_35.region001,Other,hydrogen-cyanide,10.24,10,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicella,0
M39,Aegir_M39_B102,HHBKGBCH_15.region001,Hybrid,hserlactone:RiPP-redox-cofactor,42.22,33,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicella,0
M39,Aegir_M39_B102,HHBKGBCH_70.region001,Terpene,Terpene generic,20.08,16,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicella,0
M39,Aegir_M39_B102,HHBKGBCH_84.region001,Polyketide,T1PKS,25.72,15,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicella,0
M39,Aegir_M39_B102,HHBKGBCH_86.region001,RiPP,lassopeptide,23.84,18,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicella,0
M39,Aegir_M39_B103,COHBNLED_189.region001,RiPP,RRE-containing,5.35,7,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutimonas,0
M39,Aegir_M39_B104,BDNAFLFJ_54.region001,Other,hserlactone,18.89,17,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,CSBR16-224,JAJFGX01,0
M39,Aegir_M39_B104,BDNAFLFJ_79.region001,RiPP,RiPP-like,10.87,12,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,CSBR16-224,JAJFGX01,0
M39,Aegir_M39_B105,MEBADGCM_128.region001,Hybrid,NRPS-like:T1PKS,15.85,12,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,JARGPD01,0
M39,Aegir_M39_B105,MEBADGCM_146.region001,Hybrid,NRPS:T1PKS,25,12,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,JARGPD01,0
M39,Aegir_M39_B106,FIODDFIH_341.region001,Other,nucleoside,6.54,7,Bacteria,Chloroflexota,Anaerolineae,Aggregatilineales,Ch27,JALSTC01,JALSTC01 sp026983935
M39,Aegir_M39_B107,FJEEDFAB_82.region001,RiPP,RRE-containing,7.28,10,Archaea,Thermoplasmatota,E2,DHVEG-1,B18-G2,0,0
M39,Aegir_M39_B108,ELMMPHKD_253.region001,Other,hserlactone,16.11,13,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,0
M39,Aegir_M39_B108,ELMMPHKD_43.region001,RiPP,RiPP-like,9.57,11,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,0
M39,Aegir_M39_B109,ICBCKKKK_16.region001,RiPP,RRE-containing,14.43,11,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADJA01,JAADJA01,0
M39,Aegir_M39_B109,ICBCKKKK_30.region001,Other,hydrogen-cyanide,9.49,6,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADJA01,JAADJA01,0
M39,Aegir_M39_B109,ICBCKKKK_35.region001,Other,betalactone,17.23,15,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADJA01,JAADJA01,0
M39,Aegir_M39_B11,KAPCIHNN_34.region001,RiPP,RRE-containing,22.31,12,Bacteria,Zixibacteria,MSB-5A5,GN15,40940,JAJRZL01,0
M39,Aegir_M39_B11,KAPCIHNN_38.region001,Terpene,Terpene generic,18.66,14,Bacteria,Zixibacteria,MSB-5A5,GN15,40940,JAJRZL01,0
M39,Aegir_M39_B110,BFEMGKGJ_104.region001,Terpene,Terpene generic,16.65,15,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0
M39,Aegir_M39_B110,BFEMGKGJ_125.region001,Other,arylpolyene,29.23,23,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0
M39,Aegir_M39_B110,BFEMGKGJ_12.region001,NRP,NRPS-like,28.27,24,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0
M39,Aegir_M39_B110,BFEMGKGJ_41.region001,RiPP,ranthipeptide,23,21,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0
M39,Aegir_M39_B110,BFEMGKGJ_46.region001,RiPP,RRE-containing,20.29,20,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0
M39,Aegir_M39_B111,EOABJBEP_289.region001,Other,resorcinol,3.01,3,Bacteria,Pseudomonadota,Gammaproteobacteria,CAJXQU01,CAJXQU01,CAJXQU01,CAJXQU01 sp026984275
M39,Aegir_M39_B111,EOABJBEP_130.region001,RiPP,RiPP-like,3.66,5,Bacteria,Pseudomonadota,Gammaproteobacteria,CAJXQU01,CAJXQU01,CAJXQU01,CAJXQU01 sp026984275
M39,Aegir_M39_B111,EOABJBEP_411.region001,Other,phosphonate,6.64,5,Bacteria,Pseudomonadota,Gammaproteobacteria,CAJXQU01,CAJXQU01,CAJXQU01,CAJXQU01 sp026984275
M39,Aegir_M39_B111,EOABJBEP_410.region001,RiPP,RiPP-like,3.01,3,Bacteria,Pseudomonadota,Gammaproteobacteria,CAJXQU01,CAJXQU01,CAJXQU01,CAJXQU01 sp026984275
M39,Aegir_M39_B111,EOABJBEP_350.region001,Terpene,Terpene generic,8.2,10,Bacteria,Pseudomonadota,Gammaproteobacteria,CAJXQU01,CAJXQU01,CAJXQU01,CAJXQU01 sp026984275
M39,Aegir_M39_B111,EOABJBEP_308.region001,NRP,NRPS-like,3.06,2,Bacteria,Pseudomonadota,Gammaproteobacteria,CAJXQU01,CAJXQU01,CAJXQU01,CAJXQU01 sp026984275
M39,Aegir_M39_B112,ICNECMED_130.region001,NRP,NRP generic,59.13,24,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,JANTFQ01,0
M39,Aegir_M39_B112,ICNECMED_48.region001,Hybrid,NRPS:T1PKS,32.51,18,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,JANTFQ01,0
M39,Aegir_M39_B112,ICNECMED_87.region001,NRP,NRP generic,9.52,2,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,JANTFQ01,0
M39,Aegir_M39_B112,ICNECMED_135.region001,Terpene,Terpene generic,4.99,4,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,JANTFQ01,0
M39,Aegir_M39_B112,ICNECMED_123.region001,RiPP,RRE-containing,20.34,19,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,JANTFQ01,0
M39,Aegir_M39_B113,NBHHOGLK_46.region001,RiPP,RRE-containing,3.46,2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA1556,CG2-30-33-31,0
M39,Aegir_M39_B117,IAKFMJEM_125.region001,Other,hserlactone,16.63,16,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,0
M39,Aegir_M39_B117,IAKFMJEM_197.region001,Other,hserlactone,8.22,10,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,0
M39,Aegir_M39_B117,IAKFMJEM_253.region001,Other,hserlactone,10.84,12,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,0
M39,Aegir_M39_B117,IAKFMJEM_44.region001,Other,betalactone,7.97,5,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,0
M39,Aegir_M39_B117,IAKFMJEM_55.region001,Other,ectoine,6.47,8,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,0
M39,Aegir_M39_B119,MHCCPFAL_41.region001,Polyketide,T1PKS,7.62,4,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,QPIN01 sp026988195
M39,Aegir_M39_B119,MHCCPFAL_183.region001,Other,hydrogen-cyanide,6.93,7,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,QPIN01 sp026988195
M39,Aegir_M39_B119,MHCCPFAL_134.region001,RiPP,ranthipeptide,2.28,3,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,QPIN01 sp026988195
M39,Aegir_M39_B119,MHCCPFAL_205.region001,Terpene,Terpene generic,15.78,13,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,QPIN01 sp026988195
M39,Aegir_M39_B119,MHCCPFAL_130.region001,Other,arylpolyene,25.63,27,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,QPIN01 sp026988195
M39,Aegir_M39_B119,MHCCPFAL_245.region001,RiPP,RiPP-like,10.85,9,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,QPIN01 sp026988195
M39,Aegir_M39_B120,EEAGJODL_140.region001,Terpene,Terpene generic,15.37,14,Bacteria,Myxococcota,Bradymonadia,Bradymonadales,Bradymonadaceae,JAUIBR01,0
M39,Aegir_M39_B120,EEAGJODL_184.region001,NRP,NRPS-like,6.52,4,Bacteria,Myxococcota,Bradymonadia,Bradymonadales,Bradymonadaceae,JAUIBR01,0
M39,Aegir_M39_B120,EEAGJODL_210.region001,NRP,NRPS-like,29.78,24,Bacteria,Myxococcota,Bradymonadia,Bradymonadales,Bradymonadaceae,JAUIBR01,0
M39,Aegir_M39_B120,EEAGJODL_216.region001,Polyketide,hglE-KS,36.63,22,Bacteria,Myxococcota,Bradymonadia,Bradymonadales,Bradymonadaceae,JAUIBR01,0
M39,Aegir_M39_B120,EEAGJODL_240.region001,Polyketide,T1PKS,32.42,21,Bacteria,Myxococcota,Bradymonadia,Bradymonadales,Bradymonadaceae,JAUIBR01,0
M39,Aegir_M39_B120,EEAGJODL_247.region001,RiPP,lassopeptide,23.3,25,Bacteria,Myxococcota,Bradymonadia,Bradymonadales,Bradymonadaceae,JAUIBR01,0
M39,Aegir_M39_B120,EEAGJODL_366.region001,RiPP,RiPP-like,9.71,6,Bacteria,Myxococcota,Bradymonadia,Bradymonadales,Bradymonadaceae,JAUIBR01,0
M39,Aegir_M39_B120,EEAGJODL_89.region001,Terpene,Terpene generic,20.93,16,Bacteria,Myxococcota,Bradymonadia,Bradymonadales,Bradymonadaceae,JAUIBR01,0
M39,Aegir_M39_B121,JGGEIKLM_42.region001,RiPP,RRE-containing,20.25,18,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,GCA-002733185,0
M39,Aegir_M39_B121,JGGEIKLM_65.region001,Hybrid,arylpolyene:resorcinol,53.78,53,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,GCA-002733185,0
M39,Aegir_M39_B122,FJKJBIGP_155.region001,RiPP,RRE-containing,7.52,6,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Poriferihabitantaceae,JAAELZ01,0
M39,Aegir_M39_B122,FJKJBIGP_58.region001,RiPP,RRE-containing,17.42,19,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Poriferihabitantaceae,JAAELZ01,0
M39,Aegir_M39_B123,GAPCFIGP_110.region001,Other,hydrogen-cyanide,14.23,13,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,B46-G9,0
M39,Aegir_M39_B123,GAPCFIGP_126.region001,RiPP,RiPP-like,11.72,9,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,B46-G9,0
M39,Aegir_M39_B123,GAPCFIGP_133.region001,RiPP,RiPP-like,11.73,8,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,B46-G9,0
M39,Aegir_M39_B123,GAPCFIGP_13.region001,Other,hydrogen-cyanide,13.23,10,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,B46-G9,0
M39,Aegir_M39_B123,GAPCFIGP_23.region001,RiPP,RiPP-like,11.87,9,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,B46-G9,0
M39,Aegir_M39_B123,GAPCFIGP_97.region001,Terpene,Terpene generic,12.47,19,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,B46-G9,0
M39,Aegir_M39_B125,LGFNCOND_218.region001,NRP,NRP generic,13.54,3,Bacteria,Zhuqueibacterota,Zhuqueibacteria,Oleimicrobiales,Geothermoviventaceae,Geothermovivens,0
M39,Aegir_M39_B125,LGFNCOND_229.region001,NRP,NRP generic,37.69,14,Bacteria,Zhuqueibacterota,Zhuqueibacteria,Oleimicrobiales,Geothermoviventaceae,Geothermovivens,0
M39,Aegir_M39_B125,LGFNCOND_188.region001,Polyketide,T3PKS,24.64,16,Bacteria,Zhuqueibacterota,Zhuqueibacteria,Oleimicrobiales,Geothermoviventaceae,Geothermovivens,0
M39,Aegir_M39_B125,LGFNCOND_5.region001,Hybrid,NRPS:T1PKS,39.38,18,Bacteria,Zhuqueibacterota,Zhuqueibacteria,Oleimicrobiales,Geothermoviventaceae,Geothermovivens,0
M39,Aegir_M39_B126,NGIDNPEH_3.region001,Terpene,Terpene generic,22.03,19,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,JAGGTJ01,0
M39,Aegir_M39_B126,NGIDNPEH_9.region001,Other,arylpolyene,41.23,36,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,JAGGTJ01,0
M39,Aegir_M39_B126,NGIDNPEH_20.region001,NRP,NRPS-like,42.64,37,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,JAGGTJ01,0
M39,Aegir_M39_B126,NGIDNPEH_9.region002,Other,arylpolyene,42.25,32,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,JAGGTJ01,0
M39,Aegir_M39_B126,NGIDNPEH_13.region001,RiPP,thiopeptide,26.25,20,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,JAGGTJ01,0
M39,Aegir_M39_B126,NGIDNPEH_5.region001,Hybrid,arylpolyene:resorcinol,48.33,44,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,JAGGTJ01,0
M39,Aegir_M39_B127,GNEJKKOJ_15.region001,RiPP,RiPP-like,11.74,7,Bacteria,Pseudomonadota,Gammaproteobacteria,GCA-001735895,GCA-001735895,JACNJF01,0
M39,Aegir_M39_B127,GNEJKKOJ_50.region001,Other,betalactone,17.11,12,Bacteria,Pseudomonadota,Gammaproteobacteria,GCA-001735895,GCA-001735895,JACNJF01,0
M39,Aegir_M39_B127,GNEJKKOJ_16.region001,RiPP,RiPP-like,10.85,15,Bacteria,Pseudomonadota,Gammaproteobacteria,GCA-001735895,GCA-001735895,JACNJF01,0
M39,Aegir_M39_B128,EBJAGHMO_34.region001,Terpene,Terpene generic,20.76,23,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAJRUE01,0
M39,Aegir_M39_B128,EBJAGHMO_62.region001,Other,betalactone,27.34,26,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAJRUE01,0
M39,Aegir_M39_B128,EBJAGHMO_92.region001,Other,hserlactone,20.61,23,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAJRUE01,0
M39,Aegir_M39_B128,EBJAGHMO_93.region001,Other,hserlactone,20.59,25,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAJRUE01,0
M39,Aegir_M39_B128,EBJAGHMO_9.region001,Other,hserlactone,20.64,20,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAJRUE01,0
M39,Aegir_M39_B129,OLACNJPO_243.region001,Hybrid,lassopeptide:RRE-containing,6.43,6,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,Thiolapillus,0
M39,Aegir_M39_B129,OLACNJPO_221.region001,Other,hserlactone,7.38,7,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,Thiolapillus,0
M39,Aegir_M39_B129,OLACNJPO_349.region001,RiPP,RiPP-like,5.14,4,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,Thiolapillus,0
M39,Aegir_M39_B13,OPIOGPAO_16.region001,Other,arylpolyene,41.15,35,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Putridiphycobacter,0
M39,Aegir_M39_B130,JFCMDGKC_107.region001,Other,arylpolyene,6.87,7,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Geopsychrobacteraceae,Desulfuromusa,0
M39,Aegir_M39_B130,JFCMDGKC_195.region001,Other,arylpolyene,9.22,8,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Geopsychrobacteraceae,Desulfuromusa,0
M39,Aegir_M39_B130,JFCMDGKC_252.region001,Polyketide,hglE-KS,2.81,2,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadales,Geopsychrobacteraceae,Desulfuromusa,0
M39,Aegir_M39_B131,GCPFHCHN_427.region001,RiPP,RRE-containing,2.04,3,Bacteria,Armatimonadota,Zipacnadia,Zipacnadales,FEN-943,JAKORR01,0
M39,Aegir_M39_B131,GCPFHCHN_440.region001,Polyketide,HR-T2PKS,3.63,3,Bacteria,Armatimonadota,Zipacnadia,Zipacnadales,FEN-943,JAKORR01,0
M39,Aegir_M39_B132,BFAJAABG_70.region001,Other,arylpolyene,3.3,4,Bacteria,Planctomycetota,B143-G9,B143-G9,B143-G9,B143-G9,0
M39,Aegir_M39_B134,LCJGCDAJ_109.region001,RiPP,RiPP-like,5.57,5,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M39,Aegir_M39_B134,LCJGCDAJ_79.region001,Terpene,Terpene generic,4.19,2,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,0
M39,Aegir_M39_B135,HPJDLMAJ_131.region001,Other,acyl_amino_acids,2.99,4,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,DSM-9756,0,0
M39,Aegir_M39_B135,HPJDLMAJ_244.region001,RiPP,RiPP-like,2.98,3,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,DSM-9756,0,0
M39,Aegir_M39_B135,HPJDLMAJ_252.region001,Polyketide,hglE-KS,2.17,1,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,DSM-9756,0,0
M39,Aegir_M39_B135,HPJDLMAJ_448.region001,RiPP,thiopeptide,2.85,3,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,DSM-9756,0,0
M39,Aegir_M39_B135,HPJDLMAJ_96.region001,Other,acyl_amino_acids,4.89,5,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,DSM-9756,0,0
M39,Aegir_M39_B136,IGJLCKIK_38.region001,Hybrid,arylpolyene:resorcinol,46.91,47,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,UBA4459,0
M39,Aegir_M39_B136,IGJLCKIK_46.region001,Other,betalactone,29.73,19,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,UBA4459,0
M39,Aegir_M39_B136,IGJLCKIK_4.region001,RiPP,RRE-containing,20.25,18,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,UBA4459,0
M39,Aegir_M39_B136,IGJLCKIK_8.region001,Hybrid,arylpolyene:resorcinol,68.43,62,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,UBA4459,0
M39,Aegir_M39_B136,IGJLCKIK_8.region002,RiPP,RiPP-like,10.85,8,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,UBA4459,0
M39,Aegir_M39_B137,MGGLONMC_3.region001,Hybrid,arylpolyene:resorcinol,36.71,40,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutimonas,0
M39,Aegir_M39_B137,MGGLONMC_113.region001,RiPP,RRE-containing,16.76,14,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutimonas,0
M39,Aegir_M39_B138,DACILNEH_13.region001,Terpene,Terpene generic,14.74,12,Bacteria,Pseudomonadota,Gammaproteobacteria,J113,J113,J113,0
M39,Aegir_M39_B138,DACILNEH_24.region001,RiPP,RiPP-like,10.86,13,Bacteria,Pseudomonadota,Gammaproteobacteria,J113,J113,J113,0
M39,Aegir_M39_B138,DACILNEH_30.region001,RiPP,RiPP-like,10.72,9,Bacteria,Pseudomonadota,Gammaproteobacteria,J113,J113,J113,0
M39,Aegir_M39_B138,DACILNEH_54.region001,Other,phosphonate,14.98,16,Bacteria,Pseudomonadota,Gammaproteobacteria,J113,J113,J113,0
M39,Aegir_M39_B138,DACILNEH_70.region001,RiPP,redox-cofactor,22.22,22,Bacteria,Pseudomonadota,Gammaproteobacteria,J113,J113,J113,0
M39,Aegir_M39_B139,KPGNBPHH_28.region001,Terpene,Terpene generic,18.94,19,Bacteria,Zixibacteria,MSB-5A5,GN15,40940,JAJRZL01,0
M39,Aegir_M39_B14,OENFBOHI_303.region001,Other,arylpolyene,2.51,2,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,JAKISE01,0
M39,Aegir_M39_B140,MHDDIMKH_109.region001,NRP,NRP generic,33.84,30,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,0
M39,Aegir_M39_B140,MHDDIMKH_115.region001,Terpene,Terpene generic,20.19,18,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,0
M39,Aegir_M39_B140,MHDDIMKH_122.region001,Other,arylpolyene,20.61,21,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,0
M39,Aegir_M39_B140,MHDDIMKH_44.region001,RiPP,RiPP-like,6.16,6,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,0
M39,Aegir_M39_B140,MHDDIMKH_71.region001,RiPP,redox-cofactor,21.29,23,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,0
M39,Aegir_M39_B141,FDIMNBAG_121.region001,Hybrid,hglE-KS:T1PKS,31.71,15,Bacteria,Desulfobacterota,DSWW01,DSWW01,DSWW01,0,0
M39,Aegir_M39_B141,FDIMNBAG_21.region001,Hybrid,hglE-KS:T1PKS,24.55,10,Bacteria,Desulfobacterota,DSWW01,DSWW01,DSWW01,0,0
M39,Aegir_M39_B141,FDIMNBAG_232.region001,Polyketide,T1PKS,15.63,8,Bacteria,Desulfobacterota,DSWW01,DSWW01,DSWW01,0,0
M39,Aegir_M39_B141,FDIMNBAG_415.region001,Terpene,Terpene generic,7.42,8,Bacteria,Desulfobacterota,DSWW01,DSWW01,DSWW01,0,0
M39,Aegir_M39_B142,GEPOGDIE_170.region001,RiPP,ranthipeptide,7.5,9,Bacteria,Fermentibacterota,Fermentibacteria,Fermentibacterales,Fermentibacteraceae,Sabulitectum,0
M39,Aegir_M39_B143,NFGOFIFO_135.region001,NRP,NRP generic,3.01,1,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,0,0
M39,Aegir_M39_B143,NFGOFIFO_179.region001,NRP,NRP generic,4.88,1,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,0,0
