Metagenome,MAG,BGC,class,Predicted product,Domain,Phylum,Class,Order,Family,Genus,Species
M39,Aegir_M39_B15,JKANDIBI_129.region001,Hybrid,NRPS:T1PKS,Bacteria,KSB1,UBA2214,UBA2214,Zgenome-0027,JAJRST01,0
M39,Aegir_M39_B15,JKANDIBI_16.region001,Polyketide,T3PKS,Bacteria,KSB1,UBA2214,UBA2214,Zgenome-0027,JAJRST01,0
M39,Aegir_M39_B15,JKANDIBI_276.region001,NRP,NRP generic,Bacteria,KSB1,UBA2214,UBA2214,Zgenome-0027,JAJRST01,0
M39,Aegir_M39_B15,JKANDIBI_5.region001,RiPP,RRE-containing,Bacteria,KSB1,UBA2214,UBA2214,Zgenome-0027,JAJRST01,0
M39,Aegir_M39_B15,JKANDIBI_61.region001,NRP,NRP generic,Bacteria,KSB1,UBA2214,UBA2214,Zgenome-0027,JAJRST01,0
M39,Aegir_M39_B150,GLJOBBPH_429.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,Thiomargarita,0
M39,Aegir_M39_B150,GLJOBBPH_357.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,Thiomargarita,0
M39,Aegir_M39_B150,GLJOBBPH_377.region001,Polyketide,T1PKS,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,Thiomargarita,0
M39,Aegir_M39_B150,GLJOBBPH_51.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,Thiomargarita,0
M39,Aegir_M39_B150,GLJOBBPH_160.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,Thiomargarita,0
M39,Aegir_M39_B150,GLJOBBPH_145.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,Thiomargarita,0
M39,Aegir_M39_B151,FCBIIHDP_125.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,PUPC01,PUPC01,PUPC01,0,0
M39,Aegir_M39_B151,FCBIIHDP_57.region001,RiPP,RRE-containing,Bacteria,Planctomycetota,PUPC01,PUPC01,PUPC01,0,0
M39,Aegir_M39_B151,FCBIIHDP_89.region001,RiPP,RRE-containing,Bacteria,Planctomycetota,PUPC01,PUPC01,PUPC01,0,0
M39,Aegir_M39_B153,FNBCAEOK_519.region001,Polyketide,T3PKS,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,0,0,0
M39,Aegir_M39_B153,FNBCAEOK_726.region001,Other,resorcinol,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,0,0,0
M39,Aegir_M39_B153,FNBCAEOK_891.region001,Other,phosphonate,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,0,0,0
M39,Aegir_M39_B153,FNBCAEOK_279.region001,RiPP,RiPP-like,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,0,0,0
M39,Aegir_M39_B153,FNBCAEOK_924.region001,RiPP,RiPP-like,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,0,0,0
M39,Aegir_M39_B154,IPGEANND_7.region001,Other,hydrogen-cyanide,Bacteria,Krumholzibacteriota,Krumholzibacteria,Krumholzibacteriales,Krumholzibacteriaceae,4484-7,0
M39,Aegir_M39_B154,IPGEANND_9.region001,RiPP,RRE-containing,Bacteria,Krumholzibacteriota,Krumholzibacteria,Krumholzibacteriales,Krumholzibacteriaceae,4484-7,0
M39,Aegir_M39_B155,KKPGHLON_124.region001,Polyketide,T3PKS,Bacteria,Planctomycetota,UBA1135,UBA2386,GCA-002748355,JAJRTL01,0
M39,Aegir_M39_B155,KKPGHLON_31.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,UBA1135,UBA2386,GCA-002748355,JAJRTL01,0
M39,Aegir_M39_B156,ALMMFMMH_12.region001,RiPP,LAP,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,JAGGXC01,JAGGXC01,0
M39,Aegir_M39_B158,DAIGHAGO_238.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,0
M39,Aegir_M39_B158,DAIGHAGO_373.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,0
M39,Aegir_M39_B158,DAIGHAGO_184.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,0
M39,Aegir_M39_B158,DAIGHAGO_171.region001,Other,hserlactone,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,0
M39,Aegir_M39_B159,LKLMGDAM_249.region001,RiPP,RRE-containing,Bacteria,Planctomycetota,SZUA-567,JAFGGJ01,JAFGGJ01,0,0
M39,Aegir_M39_B16,LAEAKBMI_163.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NVQY01,0
M39,Aegir_M39_B16,LAEAKBMI_422.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NVQY01,0
M39,Aegir_M39_B160,ENHKGPJA_248.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,LS-SOB,JAAELZ01,0
M39,Aegir_M39_B160,ENHKGPJA_29.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,LS-SOB,JAAELZ01,0
M39,Aegir_M39_B160,ENHKGPJA_324.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,LS-SOB,JAAELZ01,0
M39,Aegir_M39_B160,ENHKGPJA_326.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,LS-SOB,JAAELZ01,0
M39,Aegir_M39_B161,EACKFKNK_79.region001,Other,betalactone,Archaea,Halobacteriota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus_A,0
M39,Aegir_M39_B161,EACKFKNK_97.region001,RiPP,RiPP-like,Archaea,Halobacteriota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus_A,0
M39,Aegir_M39_B163,GPNINHOO_24.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,0,0
M39,Aegir_M39_B163,GPNINHOO_11.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,0,0
M39,Aegir_M39_B163,GPNINHOO_91.region001,RiPP,redox-cofactor,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,0,0
M39,Aegir_M39_B163,GPNINHOO_5.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,0,0
M39,Aegir_M39_B164,PNPOMJDI_313.region001,RiPP,ranthipeptide,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0
M39,Aegir_M39_B164,PNPOMJDI_93.region001,RiPP,RiPP-like,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0
M39,Aegir_M39_B164,PNPOMJDI_2.region001,Terpene,Terpene generic,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0
M39,Aegir_M39_B164,PNPOMJDI_311.region001,RiPP,RiPP-like,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0
M39,Aegir_M39_B164,PNPOMJDI_85.region001,NRP,NRPS-like,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0
M39,Aegir_M39_B164,PNPOMJDI_56.region001,RiPP,RiPP-like,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0
M39,Aegir_M39_B166,GHHMGHBK_117.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,0
M39,Aegir_M39_B166,GHHMGHBK_53.region001,Hybrid,NRPS:lanthipeptide,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,0
M39,Aegir_M39_B166,GHHMGHBK_54.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,0
M39,Aegir_M39_B166,GHHMGHBK_99.region001,Other,hserlactone,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,UBA3077,0
M39,Aegir_M39_B167,NKOFHIIF_622.region001,RiPP,RRE-containing,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,JAJRVT01,0
M39,Aegir_M39_B167,NKOFHIIF_627.region001,RiPP,RRE-containing,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,JAJRVT01,0
M39,Aegir_M39_B168,CPJGGNFP_72.region001,Other,phosphonate,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-51,0
M39,Aegir_M39_B168,CPJGGNFP_141.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-51,0
M39,Aegir_M39_B17,CBJJPFKK_13.region001,Polyketide,T3PKS,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Persephonella,0
M39,Aegir_M39_B17,CBJJPFKK_32.region001,RiPP,RRE-containing,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Persephonella,0
M39,Aegir_M39_B17,CBJJPFKK_17.region001,NRP,NRPS-like,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Persephonella,0
M39,Aegir_M39_B170,FJOFPHMJ_17.region001,Terpene,Terpene generic,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,UBA2268,0,0
M39,Aegir_M39_B171,EIKHOBMN_203.region001,RiPP,RiPP-like,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,0
M39,Aegir_M39_B172,EBJEFPEO_13.region001,RiPP,RiPP-like,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Sulfomarinibacteraceae,JAADFK01,0
M39,Aegir_M39_B172,EBJEFPEO_44.region001,Polyketide,T3PKS,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Sulfomarinibacteraceae,JAADFK01,0
M39,Aegir_M39_B172,EBJEFPEO_4.region001,Terpene,Terpene generic,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Sulfomarinibacteraceae,JAADFK01,0
M39,Aegir_M39_B173,LOGKCIHJ_109.region001,Terpene,Terpene generic,Bacteria,Bipolaricaulota,Bipolaricaulia,UBA7950,UBA9294,S016-54,0
M39,Aegir_M39_B173,LOGKCIHJ_31.region001,Terpene,Terpene generic,Bacteria,Bipolaricaulota,Bipolaricaulia,UBA7950,UBA9294,S016-54,0
M39,Aegir_M39_B174,PAJIPFJH_122.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,0,0
M39,Aegir_M39_B174,PAJIPFJH_141.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,0,0
M39,Aegir_M39_B174,PAJIPFJH_161.region001,Hybrid,hglE-KS:T1PKS,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,0,0
M39,Aegir_M39_B174,PAJIPFJH_32.region001,Other,hserlactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,0,0
M39,Aegir_M39_B174,PAJIPFJH_84.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,0,0
M39,Aegir_M39_B174,PAJIPFJH_136.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,0,0
M39,Aegir_M39_B174,PAJIPFJH_52.region001,RiPP,redox-cofactor,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,0,0
M39,Aegir_M39_B175,JCDKLONH_37.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,LS-SOB,JAAELZ01,0
M39,Aegir_M39_B175,JCDKLONH_113.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,LS-SOB,JAAELZ01,0
M39,Aegir_M39_B175,JCDKLONH_167.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,LS-SOB,JAAELZ01,0
M39,Aegir_M39_B177,DPONBGFN_110.region001,Hybrid,arylpolyene:resorcinol,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Salibacteraceae,CAJXZP01,0
M39,Aegir_M39_B178,AIAADNBJ_131.region001,RiPP,RiPP-like,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,RBC036,0
M39,Aegir_M39_B178,AIAADNBJ_148.region001,NRP,NRP generic,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,RBC036,0
M39,Aegir_M39_B178,AIAADNBJ_15.region001,NRP,NRPS-like,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,RBC036,0
M39,Aegir_M39_B178,AIAADNBJ_180.region001,Polyketide,T3PKS,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,RBC036,0
M39,Aegir_M39_B178,AIAADNBJ_205.region001,Other,resorcinol,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,RBC036,0
M39,Aegir_M39_B178,AIAADNBJ_43.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,RBC036,0
M39,Aegir_M39_B179,DCMKIBAL_70.region001,RiPP,RRE-containing,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,S143-33,S143-33,0
M39,Aegir_M39_B18,OGOLDCED_105.region001,RiPP,RRE-containing,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,JAADGE01,0
M39,Aegir_M39_B18,OGOLDCED_116.region001,Other,arylpolyene,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,JAADGE01,0
M39,Aegir_M39_B18,OGOLDCED_13.region001,Other,arylpolyene,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,JAADGE01,0
M39,Aegir_M39_B18,OGOLDCED_26.region001,Other,resorcinol,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,JAADGE01,0
M39,Aegir_M39_B18,OGOLDCED_79.region001,Other,acyl_amino_acids,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,JAADGE01,0
M39,Aegir_M39_B180,PILMEDLM_25.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,B111-G9,0
M39,Aegir_M39_B180,PILMEDLM_183.region001,Other,hydrogen-cyanide,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,B111-G9,0
M39,Aegir_M39_B180,PILMEDLM_80.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,B111-G9,0
M39,Aegir_M39_B181,FNBCNFFH_185.region001,RiPP,RiPP-like,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,0
M39,Aegir_M39_B181,FNBCNFFH_18.region001,Other,arylpolyene,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,0
M39,Aegir_M39_B181,FNBCNFFH_221.region001,Polyketide,hglE-KS,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,0
M39,Aegir_M39_B181,FNBCNFFH_267.region001,Hybrid,hydrogen-cyanide:T3PKS,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,0
M39,Aegir_M39_B181,FNBCNFFH_320.region001,Terpene,Terpene generic,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,0
M39,Aegir_M39_B181,FNBCNFFH_51.region001,Other,arylpolyene,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,0
M39,Aegir_M39_B182,LIPJKAHJ_33.region001,Other,hserlactone,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Profundibacter,Profundibacter amoris
M39,Aegir_M39_B182,LIPJKAHJ_11.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Profundibacter,Profundibacter amoris
M39,Aegir_M39_B182,LIPJKAHJ_36.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Profundibacter,Profundibacter amoris
M39,Aegir_M39_B182,LIPJKAHJ_67.region001,Other,hserlactone,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Profundibacter,Profundibacter amoris
M39,Aegir_M39_B183,CBIJBIGH_173.region001,Terpene,Terpene generic,Bacteria,Desulfobacterota_F,JdFR-97,JdFR-97,JdFR-97,JdFR-97,0
M39,Aegir_M39_B183,CBIJBIGH_190.region001,RiPP,ranthipeptide,Bacteria,Desulfobacterota_F,JdFR-97,JdFR-97,JdFR-97,JdFR-97,0
M39,Aegir_M39_B183,CBIJBIGH_198.region001,Other,betalactone,Bacteria,Desulfobacterota_F,JdFR-97,JdFR-97,JdFR-97,JdFR-97,0
M39,Aegir_M39_B183,CBIJBIGH_4.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota_F,JdFR-97,JdFR-97,JdFR-97,JdFR-97,0
M39,Aegir_M39_B184,EDPJEEBL_131.region001,Other,hydrogen-cyanide,Archaea,Asgardarchaeota,Heimdallarchaeia,UBA460,UBA460,0,0
M39,Aegir_M39_B185,BGKBPJDF_127.region001,NRP,NRP generic,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0
M39,Aegir_M39_B185,BGKBPJDF_163.region001,NRP,NRPS-like,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0
M39,Aegir_M39_B185,BGKBPJDF_304.region001,NRP,NRP generic,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0
M39,Aegir_M39_B185,BGKBPJDF_357.region001,NRP,NRP generic,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0
M39,Aegir_M39_B185,BGKBPJDF_369.region001,Terpene,Terpene generic,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0
M39,Aegir_M39_B185,BGKBPJDF_47.region001,RiPP,RRE-containing,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0
M39,Aegir_M39_B185,BGKBPJDF_51.region001,Hybrid,NRPS:T1PKS,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0
M39,Aegir_M39_B185,BGKBPJDF_99.region001,Other,arylpolyene,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0
M39,Aegir_M39_B186,JNBGNNLM_212.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0
M39,Aegir_M39_B186,JNBGNNLM_229.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0
M39,Aegir_M39_B186,JNBGNNLM_315.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0
M39,Aegir_M39_B186,JNBGNNLM_361.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0
M39,Aegir_M39_B186,JNBGNNLM_215.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0
M39,Aegir_M39_B186,JNBGNNLM_104.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0
M39,Aegir_M39_B187,KKKOIOLA_34.region001,RiPP,RRE-containing,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,QNZC01,0
M39,Aegir_M39_B188,JCKFNMMM_145.region001,Other,arylpolyene,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0
M39,Aegir_M39_B188,JCKFNMMM_162.region001,Terpene,Terpene generic,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0
M39,Aegir_M39_B188,JCKFNMMM_165.region001,Polyketide,T1PKS,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0
M39,Aegir_M39_B188,JCKFNMMM_185.region001,RiPP,RRE-containing,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0
M39,Aegir_M39_B188,JCKFNMMM_191.region001,RiPP,RRE-containing,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0
M39,Aegir_M39_B188,JCKFNMMM_25.region001,RiPP,ranthipeptide,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0
M39,Aegir_M39_B188,JCKFNMMM_262.region001,RiPP,RiPP-like,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0
M39,Aegir_M39_B188,JCKFNMMM_283.region001,RiPP,RRE-containing,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0
M39,Aegir_M39_B188,JCKFNMMM_332.region001,Terpene,Terpene generic,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0
M39,Aegir_M39_B188,JCKFNMMM_340.region001,Polyketide,HR-T2PKS,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0
M39,Aegir_M39_B19,JNHAIHPN_149.region001,Other,arylpolyene,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAFGTH01,0,0
M39,Aegir_M39_B19,JNHAIHPN_165.region001,Other,arylpolyene,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAFGTH01,0,0
M39,Aegir_M39_B19,JNHAIHPN_184.region001,Other,acyl_amino_acids,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAFGTH01,0,0
M39,Aegir_M39_B19,JNHAIHPN_4.region001,Other,ladderane,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAFGTH01,0,0
M39,Aegir_M39_B19,JNHAIHPN_96.region001,Other,arylpolyene,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAFGTH01,0,0
M39,Aegir_M39_B190,BOGPHCML_86.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,UWMA-0217,UWMA-0217,0,0
M39,Aegir_M39_B190,BOGPHCML_104.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,UWMA-0217,UWMA-0217,0,0
M39,Aegir_M39_B191,EEGHMLPD_225.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,Methyloprofundus sp900128525
M39,Aegir_M39_B191,EEGHMLPD_256.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,Methyloprofundus sp900128525
M39,Aegir_M39_B191,EEGHMLPD_89.region001,RiPP,redox-cofactor,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,Methyloprofundus sp900128525
M39,Aegir_M39_B191,EEGHMLPD_38.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,Methyloprofundus sp900128525
M39,Aegir_M39_B192,HEEDOPCH_142.region001,Other,hydrogen-cyanide,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0
M39,Aegir_M39_B192,HEEDOPCH_110.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0
M39,Aegir_M39_B192,HEEDOPCH_120.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0
M39,Aegir_M39_B192,HEEDOPCH_18.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0
M39,Aegir_M39_B192,HEEDOPCH_56.region001,RiPP,redox-cofactor,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0
M39,Aegir_M39_B192,HEEDOPCH_64.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0
M39,Aegir_M39_B192,HEEDOPCH_11.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0
M39,Aegir_M39_B192,HEEDOPCH_161.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0
M39,Aegir_M39_B193,IPACGEIK_1.region001,Other,2-dos aminoglycoside,Archaea,Thermoproteota,Thermoprotei,Thermofilales,B69-G16,B69-G16,0
M39,Aegir_M39_B194,MHOBFLEE_163.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,0,0
M39,Aegir_M39_B194,MHOBFLEE_164.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,0,0
M39,Aegir_M39_B194,MHOBFLEE_173.region001,RiPP,RRE-containing,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,0,0
M39,Aegir_M39_B194,MHOBFLEE_233.region001,Polyketide,hglE-KS,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,0,0
M39,Aegir_M39_B194,MHOBFLEE_241.region001,RiPP,RRE-containing,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,0,0
M39,Aegir_M39_B194,MHOBFLEE_398.region001,Polyketide,T1PKS,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,0,0
M39,Aegir_M39_B195,GJNOLOFI_12.region001,Other,arylpolyene,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,0
M39,Aegir_M39_B195,GJNOLOFI_142.region001,Other,arylpolyene,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,0
M39,Aegir_M39_B195,GJNOLOFI_209.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,0
