genome_ID,M24,M25,M26,M36,M37,M38,M39,M33,M42,Domain,Phylum,Class,Order,Family,Genus,Species
Barite_M33_B38,0.02700962,0.001934507,0,0,0,0.004124829,0.002782439,1.1175576,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Kangiellaceae,GCA-002733465,
Barite_M33_B39,0.044308897,0.001196114,0,0,0.00189743,0.005426814,0.001214253,0.047381833,0.001262121,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,JAJFHR01,JAJFHR01,
Barite_M33_B4,0,0.000388487,0,0,0,0,0,0.08030463,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Poriferihabitantaceae,JAAELZ01,
Barite_M33_B40,0.014836897,0,0,0,0.002783462,0,0,0.041851584,0,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Lacipirellulaceae,Botrimarina,
Barite_M33_B41,0.004832566,0.000878471,0,0,0.013768927,0.00139158,0,0.21404882,0,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,UBA1924,UBA1924,
Barite_M33_B42,0,0,0,0,0,0,0,0.13286649,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,JAJRYK01,
Barite_M33_B43,0,0,0,0,0,0,0,0.06846582,0,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Oceaniferula,
Barite_M33_B44,0,0,0,0,0,0,0,0.10138306,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,UBA5701,
Barite_M33_B45,0.011940244,0,0,0,0,0.003922181,0,0.28796253,0,Bacteria,Pseudomonadota,Gammaproteobacteria,GCA-001735895,GCA-001735895,,
Barite_M33_B46,0.007189201,0.00107879,0,0,0.004828346,0.003675555,0,0.60146075,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,
Barite_M33_B47,0.014361616,0.001667267,0.000997093,0,0,0.005862845,0,0.28198838,0,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-229,SZUA-229,GCA-2746365,
Barite_M33_B48,0,0.007209527,0,0,0,0,0,0.44332784,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-51,
Barite_M33_B49,0,0,0,0,0,0,0,0.06932454,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Azotimanducaceae_A,GCA-002726655,
Barite_M33_B5,0,0,0,0,0.044325158,0,0,0.05135507,0,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,UBA8639,
Barite_M33_B50,0.003113748,0,0,0,0,0.00142598,0,0.15882906,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Azotimanducaceae_A,JAHRVQ01,
Barite_M33_B51,0,0,0,0,0,0.002038837,0,0.05538245,0,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,UBA3076,UBA3076,
Barite_M33_B52,0.004060018,0,0,0,0,0,0,0.04467485,0,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Thalassoglobus,
Barite_M33_B53,0,0.000836932,0,0,0,0,0,0.040482953,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Schleiferiaceae,JAOARK01,
Barite_M33_B54,0.13786554,0.008074307,0,0.030175604,0.04866205,0.005249944,0,0.5818987,0,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
Barite_M33_B55,0,0,0,0,0,0,0,0.034615617,0,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,JAGQZY01,JAGQZY01,
Barite_M33_B56,0,0.001700805,0,0,0,0,0,0.16561827,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutimonas,
Barite_M33_B57,0,0,0,0,0,0,0,0.05683742,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,
Barite_M33_B58,0,0,0,0,0,0,0,0.06904875,0,Bacteria,Myxococcota,Bradymonadia,UBA4248,,,
Barite_M33_B59,0.00926259,0,0,0,0,0,0,0.03912388,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,GCA-2402195,
Barite_M33_B6,0.008806793,0,0,0,0.015396467,0,0,1.8498764,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,
Barite_M33_B60,0,0,0,0,0.005427285,0,0,0.05175022,0,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Algisphaera,
Barite_M33_B61,0.018246261,0.003305778,0,0,0.064237736,0.005189371,0.011884328,1.3594908,0,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
Barite_M33_B62,0.004151943,0,0,0,0.008841123,0.001620615,0.001926413,0.8868479,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Emcibacteraceae,Paremcibacter,
Barite_M33_B63,0,0,0,0,0.002550895,0.01110118,0,0.1120661,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Robiginitomaculum_A,
Barite_M33_B64,0,0,0,0,0,0,0,0.045616794,0,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Pelagisphaera,
Barite_M33_B65,0,0,0,0,0,0.00723507,0,0.076675214,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,
Barite_M33_B66,0,0,0,0,0,0,0,0.050973557,0,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,GCA-2746185,DTSJ01,
Barite_M33_B67,0,0,0,0,0,0,0,0.0832586,0,Bacteria,Pseudomonadota,Alphaproteobacteria,UBA1280,UBA2136,,
Barite_M33_B68,0.029092878,0,0,0,0,0.042447504,0,0.20370057,0,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,
Barite_M33_B69,0,0,0,0,0,0,0,0.7208505,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,Arenicella sp016763815
Barite_M33_B7,0,0.000642378,0,0,0.003390253,0,0,0.18413545,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,
Barite_M33_B70,0,0,0,0,0.008793408,0.001758225,0,0.17639576,0,Bacteria,Verrucomicrobiota,Kiritimatiellia,Kiritimatiellales,Pontiellaceae,Pontiella,
Barite_M33_B71,0,0,0,0,0,0,0,0.14820279,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,
Barite_M33_B72,0,0,0,0,0,0,0,0.22587205,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,SMXR01,CAKZLM01,
Barite_M33_B73,0,0,0,0,0,0,0,0.09914875,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,OSC116,OCS116,
Barite_M33_B74,0,0,0,0,0,0,0,0.08006182,0,Bacteria,Bacteroidota,Bacteroidia,J057,JADKCL01,,
Barite_M33_B75,0,0,0,0,0,0,0,0.08289379,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,,
Barite_M33_B76,0,0,0,0,0,0,0,0.055166036,0,Bacteria,Verrucomicrobiota,Kiritimatiellia,SS1-B-03-39,,,
Barite_M33_B77,0,0,0,0,0,0,0,0.19352326,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Robiginitomaculum_A,
Barite_M33_B78,0.016612247,0,0,0,0,0,0,0.047625322,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Caedimonadales,UBA9215,UBA9215,
Barite_M33_B79,0,0,0,0,0,0,0,0.4206841,0,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,JAMLIO01,JALZUR01,
Barite_M33_B8,0,0,0,0,0,0,0,0.112097874,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,UBA1850,
Barite_M33_B80,0,0,0,0,0.004635214,0,0,0.29713747,0,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,UBA1924,UBA1924,
Barite_M33_B81,0.006113437,0.001016654,0,0,0.001619111,0,0,0.05191478,0,Bacteria,Patescibacteria,Paceibacteria,UBA9973,UBA918,OLB19,
Barite_M33_B82,0.00139612,0.001225293,0,0,0,0,0,0.06308577,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Cryomorpha,
Barite_M33_B83,0,0,0,0,0,0,0,0.3522888,0,Archaea,Halobacteriota,Syntropharchaeia,Alkanophagales,Methanospirareceae,QMVO01,QMVO01 sp025464645
Barite_M33_B84,0.003121094,0.002289805,0,0,0.004553185,0.002625826,0,0.4663633,0,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-229,SZUA-229,GCA-2746365,
Barite_M33_B85,0,0.00049939,0,0,0,0,0,0.07090827,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,UBA9145,
Barite_M33_B86,0.001784511,0,0,0,0,0,0,0.12987159,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,UBA1664,
Barite_M33_B87,0,0.000511963,0,0,0,0,0,0.094055094,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-36,
Barite_M33_B88,0.008394218,0,0,0,0,0,0,0.12764937,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,
Barite_M33_B89,0.027691986,0,0,0,0,0,0,0.06904773,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,JABSOG01,
Barite_M33_B9,0,0,0,0,0,0.007372821,0,0.042724945,0,Bacteria,Desulfobacterota,Dissulfuribacteria,Dissulfuribacterales,UBA3076,UBA3076,
Barite_M33_B90,0,0,0,0,0,0,0,0.07839314,0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,
Barite_M33_B91,0,0,0,0,0,0,0,0.13299462,0,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanogasteraceae,Methanogaster,
Barite_M33_B92,0,0,0,0,0,0,0,0.054727137,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,
Barite_M33_B93,0,0,0,0,0,0,0,0.1207217,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,UBA9145,
Barite_M33_B94,0.001666121,0,0,0,0.003318247,0,0,0.0684616,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Robiginitomaculum_A,
Barite_M33_B95,0,0,0,0,0,0,0,0.055845845,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,UBA1850,
Barite_M33_B96,0,0,0,0,0,0,0,0.041431885,0,Bacteria,Pseudomonadota,Alphaproteobacteria,UBA1280,UBA2136,,
Barite_M33_B97,0.001987832,0,0,0,0,0,0,3.5448232,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,
Barite_M33_B98,0.005157449,0,0,0,0,0,0.002579883,0.043255024,0,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Devosiaceae,DROE01,
Barite_M33_B99,0,0,0,0,0,0,0,0.04870365,0,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,,
SevenSisters_M42_B1,0,0,0.001895449,0,0,0,0,0,1.2429651,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,WFPA01,
SevenSisters_M42_B10,0.001402381,0,0,0,0,0,0,0,0.0840411,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,,
SevenSisters_M42_B100,0,0,0,0,0,0,0,0,0.2971902,Bacteria,WOR-3,Hydrothermia,LBFQ01,DSFT01,,
SevenSisters_M42_B101,0,0,0,0,0,0,0,0,0.026082996,Bacteria,Bdellovibrionota,UBA2361,JANWWW01,,,
SevenSisters_M42_B102,0,0.1713944,0,0,0,0,0,0,5.0061836,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,,
SevenSisters_M42_B103,0,0.001763148,0.004311726,0,0,0,0,0,0.58076686,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,WFPA01,
SevenSisters_M42_B104,0,0,0,0,0,0,0,0,0.05104221,Bacteria,Patescibacteria,Paceibacteria,Moranbacterales,GCA-2747515,,
SevenSisters_M42_B105,0,0,0,0,0,0,0,0,0.029311268,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,J085,
SevenSisters_M42_B106,0,0.001895546,0,0,0,0,0,0,1.5317724,Bacteria,Pseudomonadota,Alphaproteobacteria,Geminicoccales,Geminicoccaceae,HRBIN39,
SevenSisters_M42_B107,0.005719012,0.001368125,0,0,0,0,0.001901053,0,0.050051637,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,TK06,DRKF01,
SevenSisters_M42_B108,0,0.002383064,0.007849347,0,0,0,0,0,3.0069792,Bacteria,Deinococcota,Deinococci,Deinococcales,Marinithermaceae,WFXV01,
SevenSisters_M42_B109,0,0,0,0,0,0,0,0,0.038068134,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,S012-138,S012-138,
SevenSisters_M42_B11,0,0,0,0,0,0,0,0,0.040285014,Bacteria,Pseudomonadota,Gammaproteobacteria,UBA6429,UBA6429,,
SevenSisters_M42_B110,0,0,0,0,0,0,0,0,0.1668792,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,J091,J091,
SevenSisters_M42_B111,0,0,0,0.003441638,0,0,0,0,0.032048896,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfohalobiaceae,,
SevenSisters_M42_B112,0,0,0,0,0,0,0,0,0.14356457,Archaea,Micrarchaeota,Micrarchaeia,Anstonellales,J096,J096,
SevenSisters_M42_B113,0,0,0,0,0,0,0,0,0.058178157,Bacteria,Calditrichota,Calditrichia,RBG-13-44-9,J042,J042,
SevenSisters_M42_B114,0,0,0,0,0,0,0,0,0.11337738,Archaea,Micrarchaeota,Micrarchaeia,Anstonellales,J096,J096,
SevenSisters_M42_B115,0,0.020600872,0.002331032,0,0,0,0.00308383,0,0.09819034,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,JAAEUB01,
SevenSisters_M42_B116,0,0,0,0,0,0,0,0,0.056480587,Archaea,Micrarchaeota,Micrarchaeia,Anstonellales,J096,,
SevenSisters_M42_B117,0,0,0.000759953,0,0,0,0,0,0.67039484,Bacteria,Bacteroidota,Bacteroidia,JACPRZ01,JACPRZ01,,
SevenSisters_M42_B118,0,0,0,0,0,0,0,0,0.10655308,Bacteria,Bacillota_A,Clostridia,Acetivibrionales_A,,,
SevenSisters_M42_B119,0,0,0,0,0,0,0,0,0.04830879,Bacteria,4484-113,4484-113,,,,
SevenSisters_M42_B12,0,0.012768497,0.7758161,0,0,0,0.005954539,0,0.055438917,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,,
SevenSisters_M42_B120,0,0,0,0,0,0,0,0,0.4310072,Archaea,Micrarchaeota,Micrarchaeia,Anstonellales,J096,WAKO01,
SevenSisters_M42_B121,0,0,0,0,0,0,0,0,0.07667364,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Thermonemataceae,Thermonema,Thermonema rossianum
SevenSisters_M42_B122,0,0,0,0,0,0,0,0,0.06661926,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,,
SevenSisters_M42_B123,0,0,0,0,0,0,0,0,0.072967395,Bacteria,Patescibacteria,Microgenomatia,JAADGY01,JAADGY01,JAJRVN01,
SevenSisters_M42_B124,0,0,0,0,0,0,0,0,0.14213035,Bacteria,Bacteroidota,Bacteroidia,SpSt-205,S141-50,,
SevenSisters_M42_B125,0.006658796,0.004697976,0.002283232,0,0,0,0,0,0.12254838,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Putridiphycobacter,
SevenSisters_M42_B126,0,0.04492494,0,0,0,0,0.003104931,0,0.0395226,Bacteria,Myxococcota,UBA796,UBA796,UBA2385,J125,
SevenSisters_M42_B127,0,0.26098204,0.001958083,0,0,0,0.005802959,0,4.743445,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,
SevenSisters_M42_B128,0,0,0,0,0,0,0,0,0.034651805,Bacteria,Patescibacteria,Paceibacteria,UBA9983_A,J119,UBA12088,
SevenSisters_M42_B129,0,0,0,0,0,0,0,0,0.67239946,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,S144-45,
SevenSisters_M42_B13,0,0,0,0,0,0,0,0,0.068885885,Bacteria,Myxococcota,UBA796,UBA796,,,
SevenSisters_M42_B130,0,0.000405572,0,0,0,0,0,0,0.09062301,Bacteria,Actinomycetota,Acidimicrobiia,UBA5794,ZC4RG35,S012-128,
SevenSisters_M42_B131,0,0,0,0,0,0,0,0,0.2094589,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
SevenSisters_M42_B132,0,0,0,0,0,0,0,0,0.1316581,Archaea,Nanoarchaeota,Nanoarchaeia,Pacearchaeales,GW2011-AR1,JAGVXH01,
SevenSisters_M42_B133,0,0,0,0,0,0,0,0,0.87054425,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,,
SevenSisters_M42_B134,0,0,0,0,0,0,0,0,0.27267182,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,WFPA01,
SevenSisters_M42_B135,0,0,0,0,0,0,0,0,0.09358131,Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,J032,
SevenSisters_M42_B136,0,0,0,0,0,0,0,0,0.077863075,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,J017,
SevenSisters_M42_B137,0,0,0,0,0,0,0,0,0.061922286,Bacteria,CSSED10-310,JACPHN01,JACPHN01,,,
SevenSisters_M42_B138,0,0.015300276,0.037595637,0,0,0,0.007557534,0,0.031220889,Archaea,Methanobacteriota_B,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,
SevenSisters_M42_B139,0,0,0,0,0,0,0,0,0.04585364,Bacteria,Patescibacteria,Paceibacteria,UBA9983_A,J119,WFWH01,
SevenSisters_M42_B14,0.001347468,0.002674694,0,0.001833287,0,0,0,0,0.17387934,Bacteria,Chloroflexota,Anaerolineae,Ardenticatenales,Ardenticatenaceae,WFWG01,
SevenSisters_M42_B140,0,0,0,0,0,0,0,0,0.06641731,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,,,
SevenSisters_M42_B141,0,0,0,0,0,0,0,0,0.029945433,Bacteria,Bipolaricaulota,Bipolaricaulia,RBG-16-55-9,RBG-16-55-9,S012-72,
SevenSisters_M42_B142,0,0,0,0,0,0,0,0,0.05137261,Bacteria,Patescibacteria,Dojkabacteria,B142,JAFGMG01,,
SevenSisters_M42_B143,0,0,0,0,0,0,0,0,0.029440487,Bacteria,Patescibacteria,ABY1,CAIXNZ01,JADLGS01,,
SevenSisters_M42_B144,0,0.004354206,0,0,0,0,0,0,0.6108985,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Rhodothalassiaceae,J084,
SevenSisters_M42_B145,0,0.00396691,0.015748836,0,0,0,0.002092866,0,0.03896387,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,JAADED01,,
SevenSisters_M42_B146,0,0,0,0,0,0,0,0,0.07363864,Bacteria,Omnitrophota,Koll11,Zapsychrales,JANLHA01,JAKLFA01,
SevenSisters_M42_B147,0,0,0,0,0,0,0,0,0.15160419,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,
SevenSisters_M42_B148,0.012697298,0.001422987,0,0,0,0,0,0,0.45695204,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-229,SZUA-229,S139-92,
SevenSisters_M42_B149,0.004043502,0,0,0,0,0,0,0,0.11738062,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-140,SZUA-140,S012-109,
SevenSisters_M42_B15,0,0,0,0,0,0,0,0,2.4735692,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,WFYJ01,
SevenSisters_M42_B150,0,0,0,0,0,0,0,0,0.03881838,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfohalobiaceae,Desulfothermus,
SevenSisters_M42_B151,0,0,0,0,0,0,0,0,0.07562081,Bacteria,Pseudomonadota,Alphaproteobacteria,Geminicoccales,Geminicoccaceae,HRBIN40,
SevenSisters_M42_B152,0,0,0,0,0,0,0,0,2.1726584,Bacteria,Bacteroidota,Bacteroidia,SpSt-205,JAADEI01,,
SevenSisters_M42_B153,0,0,0,0,0,0,0,0,0.23579936,Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,,,
SevenSisters_M42_B154,0.019055825,0.004600083,0,0.034885213,0.020928629,0.003391151,0.023301661,0.008177909,0.0433995,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,
SevenSisters_M42_B155,0,0,0,0,0,0,0,0,0.05048652,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,S144-5,
SevenSisters_M42_B156,0,0,0,0,0,0,0,0,0.15465553,Bacteria,Patescibacteria,WWE3,2-01-FULL-39-13,JAACPI01,,
SevenSisters_M42_B157,0,0.003980903,0.0062697,0,0,0,0,0,0.62315214,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,WAPJ01,WAPJ01,
SevenSisters_M42_B158,0,0.02838607,0,0,0,0,0,0,1.1618533,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,Methylohalobius,
SevenSisters_M42_B159,0,0,0,0,0,0,0,0,0.073263094,Bacteria,Patescibacteria,Paceibacteria,UBA9983_A,J119,,
SevenSisters_M42_B16,0,0,0,0,0,0,0,0,0.054156445,Bacteria,Pseudomonadota,Zetaproteobacteria,Mariprofundales,S012-25,,
SevenSisters_M42_B17,0,0,0,0,0,0,0,0,0.0843609,Bacteria,Patescibacteria,Andersenbacteria,UBA10190,UBA10190,,
SevenSisters_M42_B18,0,0.008276927,0,0,0,0,0,0,0.041510344,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptonemataceae,JAGRNA01,
SevenSisters_M42_B19,0,0,0,0,0,0,0,0,0.045820493,Bacteria,Patescibacteria,Dojkabacteria,GCA-002793355,GCA-002793355,,
SevenSisters_M42_B2,0.003249354,0.012780067,0,0,0,0,0.03734655,0,0.05687398,Bacteria,Chloroflexota,Anaerolineae,Promineofilales,Promineofilaceae,JAJRTP01,
SevenSisters_M42_B20,0,0,0,0,0,0,0,0,0.10205984,Archaea,Iainarchaeota,Iainarchaeia,0-14-0-20-30-16,0-14-0-20-30-16,,
SevenSisters_M42_B21,0,0,0,0,0,0,0,0,0.58351976,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,S012-47,S012-47,
SevenSisters_M42_B22,0,0.006709643,0,0,0,0,0,0,0.09427901,Bacteria,Planctomycetota,UBA1135,UBA2386,UBA2386,,
SevenSisters_M42_B23,0.011026592,0.005688736,0,0,0,0,0.002729195,0,0.5705726,Bacteria,Pseudomonadota,Gammaproteobacteria,UWMA-0217,UWMA-0217,,
SevenSisters_M42_B24,0,0,0,0,0,0,0,0,0.038332418,Bacteria,Pseudomonadota,Alphaproteobacteria,JAAXGF01,JAAXGF01,,
SevenSisters_M42_B25,0,0.023738883,0.13279498,0,0,0,0.028903715,0,0.28268543,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Nitratiruptoraceae,,
SevenSisters_M42_B26,0,0,0,0,0,0.004130781,0,0.007258305,0.030937687,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,CAJQLB01,
SevenSisters_M42_B27,0,0,0,0,0,0,0,0,0.21266651,Bacteria,Pseudomonadota,Gammaproteobacteria,JADZEE01,JADZEE01,,
SevenSisters_M42_B28,0,0,0,0,0,0,0,0,0.071177326,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylothermaceae,,
SevenSisters_M42_B29,0,0.008008921,0,0,0,0,0,0,0.037158187,Bacteria,Pseudomonadota,Gammaproteobacteria,GCA-001735895,GCA-001735895,JACNJF01,
SevenSisters_M42_B3,0.004798886,0.001284988,0,0,0,0,0,0,0.6948027,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,UBA6168,
SevenSisters_M42_B30,0,0,0,0,0,0,0,0,0.033602647,Bacteria,Pseudomonadota,Alphaproteobacteria,G023898725,,,
SevenSisters_M42_B31,0,0.001620621,0,0,0,0,0,0,0.11828524,Bacteria,Chloroflexota,Anaerolineae,J102,J102,JAADII01,
SevenSisters_M42_B32,0,0.006723686,0,0,0,0,0.009390594,0,0.02645256,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,
SevenSisters_M42_B33,0.001457276,0.001202458,0,0,0,0,0,0,0.14829265,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,ISCAR-4553,Rhodocaloribacter,
SevenSisters_M42_B34,0.001781975,0.00087135,0,0,0,0,0,0,0.81415623,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,S144-5,
SevenSisters_M42_B35,0,0.01774813,0,0,0,0,0,0,1.6197206,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Hydrogenothermus,
SevenSisters_M42_B36,0,0,0,0,0,0,0,0,0.04321066,Bacteria,OLB16,OLB16,OLB16,OLB16,,
SevenSisters_M42_B37,0,0.06255474,0,0,0,0,0.002188928,0,0.5609836,Bacteria,Chloroflexota,Anaerolineae,JAADDB01,JAADDB01,JAADDB01,
SevenSisters_M42_B38,0,0,0,0,0,0,0,0,0.20741025,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomarinum,
SevenSisters_M42_B39,0,0,0,0,0,0,0.001170932,0,0.28727654,Bacteria,Patescibacteria,Microgenomatia,JAADGY01,JAADGY01,JAADGY01,
SevenSisters_M42_B4,0,0,0,0,0,0,0,0,0.042977616,Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,,
SevenSisters_M42_B40,0,0,0,0,0,0,0,0,0.15812369,Bacteria,Myxococcota,UBA9042,JABWCM01,,,
SevenSisters_M42_B41,0,0,0,0,0,0,0,0,0.028161092,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,CAJXWO01,
SevenSisters_M42_B42,0,0.021148073,0,0,0,0,0,0,1.3942087,Bacteria,Pseudomonadota,Gammaproteobacteria,J048,J048,J048,
SevenSisters_M42_B43,0,0,0,0,0,0,0,0,0.03764317,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,,
